,online_order,book_table,rating,votes,rest_type,cuisines,cost,location
6427,0,1,4.0,293,2,2,650.0,5
6428,0,1,3.4,6,1,2,200.0,5
6429,1,1,2.3,30,1,2,900.0,5
6430,1,1,4.1,701,1,2,600.0,5
6431,0,0,4.5,733,1,38,900.0,5
6432,0,0,4.3,330,0,0,1400.0,5
6433,1,0,4.2,500,0,1,2000.0,5
6434,1,1,3.7,46,1,2,600.0,5
6435,0,1,3.4,54,1,2,1000.0,5
6436,0,1,4.1,142,1,2,700.0,5
6437,0,1,3.1,175,5,14,600.0,5
6438,0,1,2.8,67,1,2,300.0,5
6439,1,1,3.9,34,1,2,700.0,5
6440,0,1,3.5,22,1,2,500.0,5
6441,1,1,3.9,57,6,6,400.0,5
6442,1,1,3.1,14,1,2,500.0,5
6443,0,1,3.6,39,1,2,250.0,5
6444,1,1,3.9,90,1,2,700.0,5
6445,1,1,3.7,18,1,2,250.0,5
6446,0,1,3.6,9,1,5,1000.0,5
6447,1,1,2.9,24,1,2,150.0,5
6448,1,1,3.7,0,1,2,350.0,5
6449,1,1,3.2,4,1,2,500.0,5
6450,1,1,3.2,40,1,2,400.0,5
6451,0,1,3.5,32,6,6,400.0,5
6452,0,1,3.7,0,1,2,300.0,5
6453,1,1,3.7,0,1,2,500.0,5
6454,0,1,3.7,118,8,1,300.0,5
6455,0,1,4.0,50,8,10,300.0,5
6456,0,1,4.5,41,8,14,300.0,5
6457,0,1,3.7,10,8,0,400.0,5
6458,0,1,3.5,156,8,39,400.0,5
6459,0,1,3.8,599,3,4,700.0,5
6460,0,1,4.2,351,0,1,600.0,5
6461,0,1,3.4,215,8,7,400.0,5
6462,0,1,3.6,151,3,5,450.0,5
6463,0,1,3.4,22,2,7,500.0,5
6464,0,1,3.6,15,3,0,500.0,5
6465,0,1,3.8,798,3,0,450.0,5
6466,0,1,3.8,78,8,17,250.0,5
6467,0,1,3.8,57,2,0,500.0,5
6468,0,1,2.8,295,3,0,500.0,5
6469,0,1,3.7,22,2,0,300.0,5
6470,0,1,4.0,107,2,0,400.0,5
6471,0,1,3.6,193,3,7,400.0,5
6472,0,0,4.2,767,0,0,700.0,5
6473,0,1,3.5,13,8,26,400.0,5
6474,0,1,3.5,9,2,21,300.0,5
6475,0,1,4.4,150,2,0,300.0,5
6476,0,1,3.2,22,8,26,400.0,5
6477,0,1,3.5,69,0,35,850.0,5
6478,0,1,3.1,8,8,10,500.0,5
6479,0,1,3.7,36,0,22,700.0,5
6480,0,1,3.5,6,3,0,500.0,5
6481,0,1,3.8,58,2,12,500.0,5
6482,0,1,3.7,751,0,0,500.0,5
6483,0,1,3.7,0,2,12,500.0,5
6484,0,1,3.1,6,3,7,600.0,5
6485,0,1,3.0,64,2,0,400.0,5
6486,0,1,3.6,97,1,2,650.0,5
6487,0,1,3.8,58,10,18,400.0,5
6488,0,1,3.8,16,8,6,200.0,5
6489,0,1,2.8,83,2,0,300.0,5
6490,0,1,3.5,13,8,6,200.0,5
6491,0,1,3.7,0,1,2,300.0,5
6492,0,1,3.7,17,8,29,150.0,5
6493,0,1,3.5,53,3,9,300.0,5
6494,0,1,3.0,19,8,0,250.0,5
6495,0,1,2.8,64,8,0,600.0,5
6496,0,1,4.0,151,2,0,600.0,5
6497,0,1,3.6,297,2,16,400.0,5
6498,0,1,3.6,162,3,0,400.0,5
6499,0,1,3.7,0,8,0,700.0,5
6500,0,1,2.9,102,0,7,600.0,5
6501,0,1,3.3,405,3,0,500.0,5
6502,0,1,3.9,13,8,3,250.0,5
6503,0,1,3.0,4,2,0,450.0,5
6504,0,1,3.7,241,2,0,400.0,5
6505,0,1,4.3,200,8,4,600.0,5
6506,0,0,4.4,1777,0,1,800.0,5
6507,0,1,4.2,218,11,19,400.0,5
6508,0,1,3.0,15,2,4,450.0,5
6509,0,1,3.4,308,2,0,300.0,5
6510,0,1,3.1,105,2,0,400.0,5
6511,0,1,2.9,15,8,0,600.0,5
6512,0,1,3.0,208,2,3,450.0,5
6513,0,1,3.5,338,0,26,1000.0,5
6515,0,1,3.1,39,3,16,450.0,5
6516,0,1,3.0,11,3,7,400.0,5
6517,0,1,3.1,125,0,1,550.0,5
6518,0,0,3.5,151,0,0,800.0,5
6519,0,1,3.3,387,0,7,800.0,5
6520,0,1,3.1,18,3,0,300.0,5
6521,0,1,2.9,6,3,7,400.0,5
6522,0,1,3.4,372,0,0,500.0,5
6523,0,1,2.9,8,3,0,500.0,5
6524,0,1,3.2,30,0,7,650.0,5
6526,0,1,3.0,394,2,9,500.0,5
6527,0,1,3.8,9,3,0,450.0,5
6528,0,1,3.9,84,2,44,300.0,5
6529,0,1,3.3,86,2,7,300.0,5
6530,0,1,3.7,0,3,0,400.0,5
6531,0,1,3.7,0,2,0,400.0,5
6532,0,1,3.7,52,3,0,350.0,5
6534,0,1,3.7,175,3,0,500.0,5
6535,0,1,4.6,110,10,18,400.0,5
6536,0,1,3.9,81,2,0,400.0,5
6537,0,1,2.6,158,2,0,300.0,5
6538,0,1,3.9,162,3,39,300.0,5
6539,0,1,2.7,75,2,0,400.0,5
6540,0,1,2.8,67,2,0,500.0,5
6541,0,1,3.7,0,8,0,500.0,5
6542,0,1,2.6,329,0,44,700.0,5
6543,0,1,4.0,306,2,8,150.0,5
6544,0,1,3.1,152,0,25,600.0,5
6545,0,1,3.2,31,2,7,300.0,5
6546,0,1,3.5,11,2,10,200.0,5
6547,0,1,3.7,0,3,22,400.0,5
6548,0,1,3.6,18,2,0,500.0,5
6549,0,1,4.2,78,8,0,500.0,5
6550,0,1,3.3,225,2,0,250.0,5
6551,0,1,3.1,216,0,1,650.0,5
6552,0,1,3.3,68,10,18,250.0,5
6553,0,0,3.9,1117,0,26,750.0,5
6554,0,1,3.0,458,2,4,800.0,5
6555,0,1,3.0,7,0,0,600.0,5
6556,0,1,3.3,7,2,10,500.0,5
6557,0,1,4.1,502,5,14,500.0,5
6558,0,1,3.1,6,8,5,500.0,5
6559,0,1,4.0,167,5,14,350.0,5
6560,0,1,4.0,171,6,6,500.0,5
6561,0,1,3.8,23,3,6,500.0,5
6562,1,1,4.1,1123,2,0,500.0,5
6563,1,0,4.2,65,1,2,400.0,5
6564,1,1,3.1,10,8,4,500.0,5
6565,0,1,2.4,125,0,0,500.0,5
6566,0,1,3.1,16,2,0,400.0,5
6567,0,1,3.3,184,2,10,350.0,5
6568,0,1,4.2,402,3,0,400.0,5
6569,0,0,4.3,330,0,0,1400.0,5
6570,0,1,3.7,487,0,7,700.0,5
6571,0,1,3.5,108,2,0,300.0,5
6572,0,1,4.1,48,3,30,600.0,5
6573,0,1,3.2,835,3,12,450.0,5
6574,0,1,4.2,3336,0,7,600.0,5
6575,0,1,3.9,114,2,9,600.0,5
6576,0,1,4.1,319,3,0,300.0,5
6577,0,1,4.5,224,2,1,300.0,5
6578,0,1,3.1,92,2,0,300.0,5
6579,0,1,3.7,45,10,18,300.0,5
6580,1,1,3.4,230,0,61,550.0,5
6581,0,1,3.7,486,2,4,750.0,5
6582,0,1,4.0,58,5,14,300.0,5
6583,0,1,3.8,107,0,0,800.0,5
6584,0,1,3.2,789,2,26,400.0,5
6585,0,1,4.0,239,2,8,200.0,5
6586,0,1,3.9,191,2,0,300.0,5
6587,0,1,4.0,176,3,0,500.0,5
6588,0,1,3.9,666,0,3,450.0,5
6589,0,1,3.5,18,2,0,400.0,5
6590,0,1,3.1,158,2,0,450.0,5
6591,0,1,4.0,901,3,0,400.0,5
6592,0,1,3.7,32,8,3,200.0,5
6593,0,1,3.3,44,2,1,300.0,5
6594,1,0,3.1,19,2,7,400.0,5
6595,0,1,4.2,334,2,8,200.0,5
6596,0,1,3.1,71,2,0,400.0,5
6597,0,0,3.9,1644,0,7,800.0,5
6598,0,1,3.8,32,8,1,200.0,5
6599,0,1,4.4,536,3,14,600.0,5
6600,1,1,3.7,27,2,25,150.0,5
6601,0,1,4.5,949,5,11,400.0,5
6602,0,1,3.7,21,11,19,200.0,5
6603,1,1,3.2,8,2,0,250.0,5
6604,0,1,4.1,284,5,14,300.0,5
6605,1,1,2.6,140,0,3,400.0,5
6606,1,1,2.9,595,0,22,650.0,5
6607,1,1,3.6,97,2,0,450.0,5
6608,0,1,4.3,501,5,11,400.0,5
6609,1,1,3.7,28,0,0,600.0,5
6610,0,1,3.8,178,2,0,400.0,5
6611,1,1,3.4,13,2,3,300.0,5
6612,1,1,3.7,0,6,6,300.0,5
6613,1,1,3.2,19,6,6,300.0,5
6614,1,1,3.3,5,2,3,200.0,5
6615,1,1,3.7,32,2,39,200.0,5
6616,1,1,3.7,0,2,0,400.0,5
6617,0,1,4.1,74,3,4,750.0,5
6618,0,1,3.8,63,1,2,650.0,5
6619,0,1,3.8,26,2,57,150.0,5
6620,0,1,4.0,546,0,7,800.0,5
6621,0,1,3.7,111,3,22,200.0,5
6622,0,1,3.4,242,2,0,300.0,5
6623,1,1,3.2,22,0,3,400.0,5
6624,1,1,3.3,21,5,11,400.0,5
6625,0,1,3.9,24,5,14,300.0,5
6626,1,1,3.0,18,9,1,600.0,5
6627,1,1,3.4,19,2,0,200.0,5
6628,1,1,2.4,229,0,0,450.0,5
6629,0,0,4.6,2750,0,4,600.0,5
6630,1,1,3.0,8,2,7,300.0,5
6631,1,1,3.2,4,18,8,500.0,5
6632,1,1,3.2,4,2,22,400.0,5
6633,1,1,3.7,0,2,3,200.0,5
6634,1,1,3.7,0,2,22,400.0,5
6635,1,1,3.7,0,2,8,200.0,5
6636,1,1,3.7,0,4,22,300.0,5
6637,1,1,3.3,4,18,18,300.0,5
6638,1,1,3.7,0,8,0,200.0,5
6639,1,1,3.7,0,3,0,400.0,5
6640,1,1,3.7,0,3,0,400.0,5
6641,1,1,3.7,0,6,6,250.0,5
6642,1,1,3.7,0,2,0,400.0,5
6643,1,1,3.7,0,2,0,400.0,5
6644,0,1,2.8,511,2,0,350.0,5
6645,0,1,2.8,246,18,9,400.0,5
6646,0,0,3.6,109,2,0,300.0,5
6647,0,1,4.0,180,2,9,550.0,5
6648,0,1,3.5,4,8,10,400.0,5
6649,0,0,4.7,5746,16,16,1400.0,5
6650,0,1,3.6,118,8,7,300.0,5
6651,0,1,4.0,69,2,3,200.0,5
6652,0,1,3.4,31,4,22,300.0,5
6653,0,1,2.9,44,18,32,400.0,5
6654,0,1,4.1,141,2,0,300.0,5
6655,0,0,4.5,2949,12,0,1300.0,5
6656,0,1,3.8,36,8,0,300.0,5
6657,0,1,4.1,219,14,8,250.0,5
6658,0,1,3.0,530,0,39,500.0,5
6659,0,1,3.4,23,8,1,400.0,5
6660,1,1,2.9,115,0,0,800.0,5
6661,1,1,4.1,701,1,2,600.0,5
6662,0,1,3.3,244,2,25,400.0,5
6663,0,1,3.7,80,0,7,600.0,5
6664,1,1,2.8,55,0,0,600.0,5
6665,0,0,4.0,956,0,25,750.0,5
6666,0,1,3.9,756,0,0,1000.0,5
6667,0,1,3.5,25,6,6,400.0,5
6668,0,1,3.7,0,2,32,300.0,5
6669,0,0,3.9,328,0,26,600.0,5
6670,0,0,4.6,586,0,42,1000.0,5
6671,0,1,3.9,631,2,0,300.0,5
6672,0,1,3.7,141,10,18,300.0,5
6673,0,1,2.9,142,8,0,400.0,5
6674,0,1,3.6,535,2,25,400.0,5
6675,0,0,4.0,364,0,39,700.0,5
6676,0,1,3.2,9,2,7,300.0,5
6677,0,1,4.0,108,0,22,700.0,5
6678,0,1,3.5,15,2,3,450.0,5
6679,0,1,4.1,926,0,45,700.0,5
6680,0,1,4.0,458,2,0,400.0,5
6681,0,1,3.9,167,3,7,650.0,5
6682,0,1,3.3,5,11,19,300.0,5
6683,0,0,4.1,1739,0,54,1400.0,5
6684,0,0,4.5,733,1,38,900.0,5
6685,0,1,3.9,175,2,0,350.0,5
6686,0,1,4.0,738,0,16,750.0,5
6687,0,1,3.8,56,0,70,900.0,5
6688,0,1,3.6,41,2,0,500.0,5
6689,0,1,3.6,202,2,1,400.0,5
6690,0,0,4.0,903,0,22,750.0,5
6691,0,0,4.0,1623,0,62,900.0,5
6692,0,1,3.5,10,3,0,450.0,5
6693,0,1,3.1,226,0,3,500.0,5
6694,0,1,3.9,118,3,12,600.0,5
6695,0,1,3.3,4,3,38,200.0,5
6696,0,1,4.1,119,6,6,500.0,5
6697,0,1,3.9,279,0,7,750.0,5
6698,0,1,3.7,54,2,22,300.0,5
6699,0,0,3.9,225,0,0,800.0,5
6700,0,1,3.8,131,0,22,700.0,5
6701,0,1,3.6,124,2,25,600.0,5
6702,0,1,3.9,195,2,0,300.0,5
6703,0,1,3.6,19,2,0,200.0,5
6704,0,1,3.6,39,1,2,250.0,5
6705,0,0,3.5,261,7,16,1500.0,5
6706,0,1,4.0,652,2,55,450.0,5
6707,0,1,3.0,9,2,37,400.0,5
6708,0,1,3.8,424,0,7,800.0,5
6709,0,1,4.3,559,1,2,550.0,5
6710,0,1,3.5,94,18,22,500.0,5
6711,0,1,3.3,34,3,0,500.0,5
6712,0,1,3.5,8,10,18,300.0,5
6713,0,1,3.7,11,10,18,200.0,5
6714,0,1,3.4,226,2,0,400.0,5
6715,0,1,3.5,374,0,7,550.0,5
6716,0,1,3.7,353,0,0,700.0,5
6717,0,1,3.6,56,8,1,300.0,5
6718,0,1,2.9,132,3,7,600.0,5
6719,0,1,4.1,295,0,0,1000.0,5
6720,0,1,3.8,99,2,0,450.0,5
6721,0,1,3.8,90,10,33,250.0,5
6722,0,1,4.4,1034,3,12,500.0,5
6723,0,1,4.7,231,0,72,2000.0,5
6725,0,1,4.0,136,0,3,1000.0,5
6726,0,1,3.3,4,2,8,400.0,5
6727,0,1,3.6,22,11,19,300.0,5
6728,0,0,4.4,1151,7,0,1200.0,5
6729,0,1,3.8,197,2,26,300.0,5
6730,0,1,3.6,20,2,3,200.0,5
6731,0,1,3.7,81,6,6,400.0,5
6732,0,1,3.7,61,3,38,600.0,5
6733,0,1,3.2,6,6,6,250.0,5
6734,0,1,3.7,0,2,26,300.0,5
6735,0,1,3.0,9,8,22,300.0,5
6736,0,1,3.3,5,11,19,300.0,5
6737,0,0,4.0,130,1,2,600.0,5
6738,0,1,4.3,170,2,0,400.0,5
6739,0,1,4.0,717,0,44,800.0,5
6740,0,1,3.8,281,0,0,700.0,5
6741,0,0,3.8,741,0,0,900.0,5
6742,0,0,4.3,176,0,26,1000.0,5
6743,0,1,3.8,303,2,10,350.0,5
6744,0,0,4.0,510,0,22,800.0,5
6745,0,1,4.1,74,10,18,300.0,5
6746,0,1,4.9,518,0,0,2000.0,5
6747,0,1,4.3,627,18,7,450.0,5
6748,0,1,3.3,90,2,0,300.0,5
6749,0,1,3.7,34,2,8,300.0,5
6750,1,1,3.7,34,0,0,800.0,5
6751,0,1,3.8,294,2,40,350.0,5
6752,0,1,3.7,188,2,8,200.0,5
6753,0,1,3.9,79,2,0,250.0,5
6754,0,1,3.6,63,10,14,400.0,5
6755,0,1,2.7,135,0,7,550.0,5
6756,0,1,4.2,764,0,1,1100.0,5
6757,0,1,4.1,191,10,18,250.0,5
6758,0,1,3.9,100,18,0,400.0,5
6759,0,0,3.9,539,7,36,1500.0,5
6760,0,1,3.9,1618,0,7,800.0,5
6761,0,1,3.0,177,2,0,400.0,5
6762,0,0,4.2,794,6,6,600.0,5
6763,0,0,4.2,263,0,13,1500.0,5
6764,0,1,4.3,544,5,11,500.0,5
6765,0,1,3.0,16,8,4,150.0,5
6766,0,0,4.1,471,0,43,800.0,5
6767,0,1,3.5,16,5,6,400.0,5
6768,0,0,4.3,1017,0,5,1500.0,5
6769,0,1,3.4,66,2,39,450.0,5
6770,0,1,4.2,253,2,3,200.0,5
6771,0,1,3.7,81,2,10,400.0,5
6772,0,1,2.9,14,10,18,100.0,5
6773,0,1,3.9,26,2,34,300.0,5
6774,0,1,4.0,63,11,19,300.0,5
6775,0,1,3.6,37,2,3,300.0,5
6776,0,1,2.8,67,1,2,300.0,5
6777,0,1,3.9,52,10,18,600.0,5
6778,0,1,3.7,0,2,3,120.0,5
6779,0,1,3.0,17,2,0,350.0,5
6780,0,1,2.4,56,0,0,600.0,5
6781,0,1,4.0,497,0,1,600.0,5
6782,0,1,3.7,61,2,10,200.0,5
6783,0,1,2.7,12,0,44,650.0,5
6784,0,1,3.3,4,2,21,200.0,5
6785,0,1,3.7,0,3,7,500.0,5
6786,0,1,3.9,48,5,14,250.0,5
6787,0,0,4.4,1216,0,0,1100.0,5
6788,0,1,4.0,388,0,22,500.0,5
6789,0,1,2.8,17,4,22,400.0,5
6790,0,1,3.6,13,5,14,300.0,5
6791,0,1,3.5,9,0,17,800.0,5
6792,0,1,3.7,204,18,0,600.0,5
6793,0,1,3.7,88,2,0,300.0,5
6794,0,1,3.9,39,2,3,250.0,5
6795,1,1,4.2,2992,0,0,800.0,5
6796,1,0,2.7,442,0,0,900.0,5
6797,1,0,4.0,288,0,16,1500.0,5
6798,1,0,3.5,185,0,0,800.0,5
6799,1,1,3.6,115,0,0,600.0,5
6800,1,1,3.8,35,0,22,1100.0,5
6801,1,1,3.3,6,0,22,800.0,5
6802,1,1,3.7,28,11,19,250.0,5
6803,1,1,4.0,90,5,11,200.0,5
6804,1,1,3.4,9,2,3,300.0,5
6805,1,1,3.7,0,4,3,500.0,5
6806,1,1,4.1,122,2,0,200.0,5
6807,1,1,3.4,46,2,0,350.0,5
6808,1,1,3.3,6,8,0,300.0,5
6809,1,1,3.9,50,0,25,500.0,5
6810,1,1,3.9,123,18,30,400.0,5
6811,1,1,4.0,50,5,14,300.0,5
6812,1,1,3.7,0,8,10,150.0,5
6813,1,1,3.7,41,2,40,500.0,5
6814,1,1,3.2,167,0,0,450.0,5
6815,1,1,3.7,0,5,11,200.0,5
6816,1,1,3.6,32,0,16,1000.0,5
6817,1,1,2.9,21,2,6,600.0,5
6818,1,1,2.8,34,6,6,500.0,5
6819,1,1,3.4,7,10,18,200.0,5
6820,1,1,3.6,19,0,22,700.0,5
6821,1,0,3.0,83,0,3,1200.0,5
6822,1,1,3.8,688,0,1,1000.0,5
6823,1,1,3.7,198,0,0,700.0,5
6824,1,1,3.6,13,2,69,500.0,5
6825,1,1,3.5,25,2,1,300.0,5
6826,1,1,3.9,90,1,2,700.0,5
6827,1,1,3.7,0,2,0,750.0,5
6828,1,1,2.8,70,0,17,650.0,5
6830,1,1,2.1,342,2,7,500.0,5
6831,1,1,3.3,47,2,0,300.0,5
6832,1,1,3.6,26,2,22,450.0,5
6833,1,1,3.5,9,0,16,1000.0,5
6834,1,1,3.0,5,0,0,500.0,5
6835,1,1,3.4,5,2,25,300.0,5
6836,1,1,3.7,0,8,7,400.0,5
6837,1,1,3.7,0,2,0,300.0,5
6838,1,1,3.7,0,2,7,500.0,5
6839,1,1,3.2,4,0,3,400.0,5
6840,1,1,3.7,51,0,16,600.0,5
6841,1,1,3.7,0,14,1,300.0,5
6842,1,1,3.4,23,2,7,350.0,5
6843,1,1,3.6,14,3,0,300.0,5
6844,1,1,3.2,4,2,22,400.0,5
6845,1,1,3.7,0,2,3,250.0,5
6846,1,1,3.6,9,8,39,400.0,5
6847,1,1,3.7,0,8,0,350.0,5
6848,1,1,3.2,4,8,7,600.0,5
6849,1,1,3.1,6,2,0,500.0,5
6850,1,1,3.7,0,3,45,200.0,5
6851,1,1,3.7,0,2,3,400.0,5
6852,1,1,3.2,8,4,39,300.0,5
6853,1,1,3.4,8,8,0,300.0,5
6854,1,1,3.7,24,2,0,300.0,5
6855,1,1,3.4,6,0,0,600.0,5
6856,1,1,3.4,9,2,1,400.0,5
6857,1,1,3.4,32,3,22,400.0,5
6858,1,1,2.6,84,18,0,400.0,5
6860,1,1,3.7,0,2,7,250.0,5
6861,1,1,3.7,0,6,6,600.0,5
6862,1,1,3.7,0,8,0,300.0,5
6863,1,1,3.7,0,2,8,500.0,5
6864,1,1,3.7,0,2,8,200.0,5
6865,1,1,3.7,0,2,3,200.0,5
6866,1,1,3.7,0,3,0,300.0,5
6868,1,1,3.7,0,2,0,400.0,5
6869,1,1,3.7,0,6,6,400.0,5
6870,1,1,3.7,0,6,6,400.0,5
6871,1,1,3.7,0,2,0,300.0,5
6873,1,1,3.7,0,0,0,500.0,5
6874,1,1,3.7,0,2,3,300.0,5
6875,1,1,3.2,4,1,2,500.0,5
6876,1,1,3.7,0,2,0,500.0,5
6877,1,1,3.7,0,10,18,400.0,5
6878,1,1,3.2,40,1,2,400.0,5
6879,1,1,3.7,0,8,0,400.0,5
6880,1,1,3.0,10,3,0,500.0,5
6881,1,1,3.7,0,2,0,250.0,5
6882,1,1,3.7,0,2,0,400.0,5
6883,1,1,3.4,10,8,22,600.0,5
6885,1,1,3.7,0,6,6,300.0,5
6886,1,1,3.4,6,8,14,400.0,5
6887,1,1,3.7,0,2,22,400.0,5
6888,1,1,3.7,0,5,11,120.0,5
6889,1,1,3.2,10,2,0,400.0,5
6890,1,1,3.7,0,3,7,300.0,5
6891,1,1,3.7,0,2,22,300.0,5
6892,1,1,3.5,10,3,14,750.0,5
6893,1,1,3.7,0,2,37,450.0,5
6894,1,1,3.7,0,3,0,250.0,5
6895,1,1,3.7,0,2,0,400.0,5
6896,1,1,3.7,0,3,3,150.0,5
6897,1,1,3.7,0,2,0,350.0,5
6898,1,1,3.7,0,0,0,500.0,5
6899,1,1,3.7,0,3,0,900.0,5
6901,1,1,3.7,0,3,0,500.0,5
6902,1,1,3.7,0,3,10,200.0,5
6903,1,1,3.7,0,2,18,200.0,5
6904,1,1,3.4,8,11,19,200.0,5
6905,1,1,3.5,11,3,7,400.0,5
6906,1,1,3.7,0,2,3,200.0,5
6907,1,1,3.7,0,2,0,600.0,5
6908,1,1,3.0,10,3,7,700.0,5
6909,1,1,3.4,8,3,25,400.0,5
6910,1,1,3.7,0,2,0,400.0,5
6911,1,1,3.4,6,0,10,400.0,5
6912,1,1,3.2,4,5,11,200.0,5
6913,1,1,3.7,0,3,6,400.0,5
6914,1,1,3.4,5,2,10,500.0,5
6915,1,1,3.2,7,2,0,250.0,5
6916,1,1,3.7,0,2,0,350.0,5
6917,1,1,3.7,0,2,0,300.0,5
6918,1,1,3.7,0,5,11,300.0,5
6919,1,1,3.7,0,2,3,400.0,5
6920,1,1,3.7,0,10,18,250.0,5
6921,1,1,3.7,0,2,3,150.0,5
6922,1,1,3.7,0,2,10,200.0,5
6923,1,1,3.7,0,2,9,500.0,5
6924,1,1,3.7,0,8,1,200.0,5
6925,1,1,3.7,0,8,6,600.0,5
6926,1,1,3.7,0,8,6,1000.0,5
6927,1,1,3.7,0,3,25,300.0,5
6928,1,1,3.7,0,2,0,200.0,5
6929,1,1,3.7,0,8,1,400.0,5
6930,1,1,3.7,0,2,0,300.0,5
6931,1,1,3.7,0,2,7,300.0,5
6932,1,1,3.7,0,2,0,250.0,5
6933,1,1,3.7,0,2,7,300.0,5
6934,1,1,3.4,37,0,0,400.0,5
6935,1,1,3.7,0,8,26,300.0,5
6936,1,1,3.8,78,2,0,350.0,5
6937,1,0,3.6,54,0,0,1100.0,5
6938,1,1,3.5,44,2,0,400.0,5
6939,1,1,3.0,10,2,9,500.0,5
6940,0,1,3.7,0,18,29,100.0,5
6941,0,1,3.7,0,2,0,350.0,5
6942,0,1,3.9,84,2,3,250.0,5
6943,0,0,3.8,384,0,3,800.0,5
6944,0,1,2.8,1870,0,26,750.0,5
6945,0,1,3.7,114,2,0,400.0,5
6946,0,1,2.8,43,6,6,450.0,5
6947,0,1,3.1,20,2,0,350.0,5
6948,0,1,3.6,16,5,14,300.0,5
6949,0,1,3.6,26,2,40,200.0,5
6950,0,1,3.8,373,2,0,300.0,5
6951,0,1,3.8,42,2,18,150.0,5
6952,0,1,3.4,8,2,10,200.0,5
6953,0,1,2.9,16,0,0,700.0,5
6954,0,1,3.4,20,6,6,300.0,5
6955,0,1,3.1,9,5,6,400.0,5
6956,0,1,3.9,51,5,11,250.0,5
6957,0,1,3.9,385,2,0,300.0,5
6958,0,1,3.7,34,2,10,300.0,5
6959,0,1,3.0,148,0,22,600.0,5
6960,0,1,3.6,195,0,22,650.0,5
6961,0,1,3.4,23,8,4,200.0,5
6962,0,0,3.8,572,0,0,600.0,5
6963,0,1,3.9,55,0,1,800.0,5
6964,0,1,3.7,0,2,3,300.0,5
6965,0,1,3.4,6,1,2,200.0,5
6966,0,1,3.5,11,10,29,200.0,5
6967,0,1,4.0,463,0,0,700.0,5
6968,0,1,3.1,9,5,11,250.0,5
6969,0,1,3.4,11,2,8,250.0,5
6970,0,1,3.6,106,2,3,250.0,5
6971,0,1,3.3,6,11,19,500.0,5
6972,0,1,3.8,39,2,1,300.0,5
6973,0,1,3.4,8,2,0,300.0,5
6974,0,1,3.0,451,0,0,500.0,5
6975,0,1,3.8,33,2,0,300.0,5
6976,0,1,3.4,54,1,2,1000.0,5
6977,0,1,3.6,92,2,3,350.0,5
6978,0,1,3.6,89,2,0,700.0,5
6979,0,1,3.3,10,3,22,300.0,5
6980,0,1,3.3,57,2,3,300.0,5
6981,0,1,4.1,673,2,8,200.0,5
6982,0,1,3.6,83,0,22,600.0,5
6983,0,1,3.8,147,2,0,400.0,5
6984,0,1,3.7,100,2,0,300.0,5
6985,0,1,3.7,205,2,0,350.0,5
6986,0,1,3.7,106,18,22,500.0,5
6987,0,1,3.8,97,0,3,800.0,5
6988,0,1,3.9,40,0,13,2000.0,5
6989,0,1,3.8,207,2,39,350.0,5
6990,0,1,3.7,28,5,6,450.0,5
6991,0,1,3.1,111,2,0,600.0,5
6992,1,1,3.2,19,3,0,400.0,5
6993,0,1,2.7,24,18,0,700.0,5
6994,0,1,2.8,36,0,16,700.0,5
6995,0,0,4.0,152,0,0,800.0,5
6996,0,1,3.2,10,6,6,450.0,5
6997,0,1,3.6,49,2,10,300.0,5
6998,0,1,3.1,61,3,1,550.0,5
6999,0,1,3.8,49,5,11,400.0,5
7000,0,1,3.5,57,2,0,400.0,5
7001,0,1,3.8,241,0,22,550.0,5
7002,0,1,3.3,18,18,7,400.0,5
7003,0,1,2.8,31,0,3,400.0,5
7004,0,1,3.4,372,0,1,750.0,5
7005,0,1,3.7,23,2,5,500.0,5
7006,0,1,2.7,35,2,0,150.0,5
7007,0,1,3.5,26,2,0,300.0,5
7008,0,1,3.1,29,8,0,450.0,5
7009,0,1,3.7,61,0,7,700.0,5
7010,0,1,4.2,819,1,2,300.0,5
7011,0,1,3.7,0,10,29,150.0,5
7012,0,1,3.9,147,2,30,600.0,5
7013,0,1,3.3,4,5,14,350.0,5
7014,0,1,3.6,23,2,0,450.0,5
7015,0,1,2.8,20,2,0,400.0,5
7016,0,1,3.1,46,2,29,250.0,5
7017,0,1,3.7,0,2,0,250.0,5
7018,0,1,3.5,51,3,3,600.0,5
7019,1,1,3.7,18,1,2,250.0,5
7020,0,1,3.1,19,0,1,600.0,5
7021,0,1,3.7,25,2,0,500.0,5
7022,0,1,3.2,379,0,0,1000.0,5
7023,0,1,3.9,217,2,0,250.0,5
7024,0,1,3.6,30,2,3,250.0,5
7025,0,1,4.2,175,0,0,1000.0,5
7026,0,1,3.1,14,1,2,550.0,5
7027,0,0,3.8,818,0,73,1100.0,5
7028,0,1,3.8,47,2,39,300.0,5
7029,0,1,3.2,4,3,33,200.0,5
7030,0,1,3.7,64,2,3,150.0,5
7031,0,1,3.6,34,0,0,800.0,5
7032,0,1,3.0,56,11,19,200.0,5
7033,0,1,3.2,8,14,10,400.0,5
7034,0,1,2.6,21,2,10,300.0,5
7035,0,1,3.7,0,18,10,500.0,5
7036,0,1,3.2,5,6,6,150.0,5
7037,0,1,3.7,0,2,0,400.0,5
7038,0,0,3.8,129,12,0,1200.0,5
7039,0,1,3.8,81,18,16,500.0,5
7040,0,1,3.3,9,18,3,400.0,5
7041,0,1,3.4,4,18,3,400.0,5
